stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
10521,521,XENIA AV @ PARROT ST,,39.752854,-84.16092,,,,,0
10522,522,XENIA AV @ PRITZ AV,,39.752921,-84.157147,,,,,0
10524,524,XENIA AV @ BOWEN ST,XENIA AVE & BOWEN ST,39.752934,-84.153943,,,,,0
10525,525,XENIA AV @ CARLISLE AV,Xenia Av & Creighton Av,39.753048,-84.151897,,,,,0
10526,526,LINDEN AV @ LORAIN AV,,39.752135,-84.150377,,,,,0
10527,527,LINDEN AV @ SANTA CRUZ AV,,39.750837,-84.14863,,,,,0
10528,528,LINDEN AV @ ALVERNO AV,,39.749559,-84.146313,,,,,0
10529,529,LINDEN AV @ JOHN GLENN RD,Linden Av & John Glenn Rd,39.748591,-84.144485,,,,,0
10532,532,LINDEN AV @ S SMITHVILLE RD,,39.748074,-84.140439,,,,,0
10533,533,LINDEN AV @ EMMONS AV,,39.747884,-84.137306,,,,,0
10534,534,LINDEN AV @ MERILINE AV,LINDEN AVE & MERILINE AVE,39.747654,-84.135072,,,,,0
10535,535,HEARTHSTONE DR @ WELLINGTON DR,Hearthstone Dr & Wellington Dr,39.747027,-84.13312,,,,,0
10536,536,HEARTHSTONE DR @ EASTWEY AV,Hearthstone Dr & Marimont Dr,39.746018,-84.133425,,,,,0
10537,537,HEARTHSTONE DR @ MESMER AV,Hearthstone Dr & Mesmer Av,39.743448,-84.133682,,,,,0
10538,538,HEARTHSTONE DR @ CORINTH BLVD,Hearthstone Dr & Corinth Blvd,39.741913,-84.133516,,,,,0
10540,540,HEARTHSTONE DR @ ARCADIA BLVD,Hearthstone Dr & Leacourt Dr,39.740245,-84.132325,,,,,0
10541,541,ARCADIA BLVD @ MERILINE AV,,39.7399,-84.13452,,,,,0
10542,542,ARCADIA BLVD @ EMMONS AV,,39.740013,-84.136627,,,,,0
10549,549,S SMITHVILLE RD @ MARIMONT DR,,39.744654,-84.139748,,,,,0
10551,551,S SMITHVILLE RD @ WELLINGTON DR,,39.747093,-84.13946,,,,,0
10552,552,LINDEN AV @ ROSEMONT BLVD,Linden Av & Rosemont Blvd,39.748342,-84.142306,,,,,0
10553,553,LINDEN AV @ JOHN GLENN RD,,39.748839,-84.144561,,,,,0
10555,555,LINDEN AV @ ALVERNO AV,,39.749688,-84.146225,,,,,0
10557,557,LINDEN AV @ SANTA CRUZ AV,Linden Av & Kolping Av,39.750793,-84.148185,,,,,0
10558,558,LINDEN AV @ LORAIN AV,Linden Av & Wellmeier Av,39.7518,-84.149729,,,,,0
10560,560,XENIA AV @ LINDEN AV,Xenia Av & Creighton Av,39.753209,-84.152027,,,,,0
10561,561,XENIA AV @ BOWEN ST,Xenia Av & Bowen St,39.753163,-84.1543,,,,,0
10563,563,XENIA AV @ PRITZ AV,,39.753061,-84.156687,,,,,0
10565,565,XENIA AV @ PARROT ST,,39.752973,-84.160647,,,,,0
10566,566,XENIA AV @ BOLTIN ST,,39.752877,-84.163144,,,,,0
10567,567,XENIA AV @ NASSAU ST,,39.752829,-84.164651,,,,,0
10568,568,XENIA AV @ STEELE AV,,39.752788,-84.167356,,,,,0
10570,570,XENIA AV @ GEORGE ST,,39.752651,-84.171123,,,,,0
10572,572,XENIA AV @ KEOWEE ST,,39.752629,-84.175074,,,,,0
10573,573,KEOWEE ST @ WAYNE AV,Thurman Ln & Wayne Av,39.751869,-84.176402,,,,,0
10585,585,WARREN ST @ BUCKEYE ST,,39.750894,-84.187548,,,,,0
10587,587,WARREN ST @ BURNS AV,,39.749159,-84.185881,,,,,0
10589,589,WARREN ST @ APPLE ST,,39.747048,-84.18377,,,,,0
10590,590,BROWN ST @ WYOMING ST,,39.745542,-84.183089,,,,,0
10592,592,BROWN ST @ FAIRGOUND AV,BROWN ST & WOODLAND AVE,39.742898,-84.182731,,,,,0
10594,594,BROWN ST @ E STEWART ST,,39.741159,-84.182232,,,,,0
10596,596,BROWN ST @ L ST,,39.739047,-84.181795,,,,,0
10597,597,BROWN ST @ CALDWELL ST,,39.737985,-84.181563,,,,,0
10599,599,BROWN ST @ SAWMILL RD,,39.735488,-84.180934,,,,,0
10600,600,BROWN ST @ SPRINGHOUSE RD,,39.733623,-84.180509,,,,,0
10602,602,OAKWOOD AV @ E SCHANTZ AV,,39.731523,-84.179932,,,,,0
10603,603,OAKWOOD AV @ RIDGEWOOD AV,Oakwood Av & Ridgewood Av,39.730538,-84.179666,,,,,0
10605,605,FAR HILLS AV @ OAKWOOD AV,,39.727505,-84.178215,,,,,0
10606,606,FAR HILLS AV @ HARMAN AV,,39.72672,-84.176211,,,,,0
10607,607,FAR HILLS AV @ PATTERSON RD,,39.725449,-84.173971,,,,,0
10608,608,FAR HILLS AV @ PARK AV,,39.723392,-84.173178,,,,,0
10610,610,FAR HILLS AV @ HARMAN AV,,39.721083,-84.172795,,,,,0
10612,612,FAR HILLS AV @ GREENMOUNT BLVD,,39.718892,-84.172478,,,,,0
10613,613,FAR HILLS AV @ ASHRIDGE RD,,39.7181,-84.172395,,,,,0
10615,615,FAR HILLS AV @ PARK RD,,39.716165,-84.172084,,,,,0
10617,617,FAR HILLS AV @ WILTSHIRE BLVD,,39.714313,-84.171861,,,,,0
10619,619,FAR HILLS AV @ HADLEY RD,,39.712467,-84.171596,,,,,0
10621,621,FAR HILLS AV @ PEACH ORCHARD AV,,39.710788,-84.171389,,,,,0
10622,622,FAR HILLS AV @ TRIANGLE AV,,39.709881,-84.171199,,,,,0
10624,624,FAR HILLS AV @ OAK KNOLL DR,,39.706593,-84.170805,,,,,0
10625,625,FAR HILLS AV @ 2800 FAR HILLS AV,,39.705655,-84.170709,,,,,0
10626,626,FAR HILLS AV @ W DOROTHY LN,,39.70502,-84.170632,,,,,0
10628,628,FAR HILLS AV @ CUSHING AV,,39.702454,-84.170315,,,,,0
10630,630,FAR HILLS AV @ WINDING WAY,,39.699032,-84.169813,,,,,0
10631,631,FAR HILLS AV @ PELHAM DR N,,39.696814,-84.169402,,,,,0
10632,632,FAR HILLS AV @ CROSSRIDGE DR,,39.695104,-84.16908,,,,,0
10633,633,FAR HILLS AV @ FOXRIDGE DR,,39.693934,-84.168852,,,,,0
10636,636,SOUTHMOOR CIR NE @ E STROOP RD,Southmoor Cir & Delaine Av,39.689926,-84.167648,,,,,0
10637,637,FAR HILLS AV @ SOUTHMOOR CIR NE,,39.69028,-84.168511,,,,,0
10638,638,FAR HILLS AV @ EARNSHAW DR,,39.691916,-84.16851,,,,,0
10639,639,FAR HILLS AV @ FOXRIDGE,FAR HILLS AVE & FOXRIDGE DR,39.69365,-84.168627,,,,,0
10640,640,FAR HILLS AV @ N BROMFIELD RD,,39.695308,-84.168869,,,,,0
10641,641,FAR HILLS AV @ PELHAM DR N,,39.697015,-84.169224,,,,,0
10642,642,FAR HILLS AV @ WINDING WAY,,39.698832,-84.169525,,,,,0
10643,643,FAR HILLS AV @ CUSHING AV,,39.702283,-84.170008,,,,,0
10644,644,FAR HILLS AV @ E DOROTHY LN,,39.705014,-84.170294,,,,,0
10645,645,FAR HILLS AV @ CLARANNA AV,FAR HILLS AVE & CLARANNA AVE,39.707106,-84.170576,,,,,0
10646,646,FAR HILLS AV @ ORCHARD DR,,39.708468,-84.170813,,,,,0
10647,647,FAR HILLS AV @ PEACH ORCHARD AV,,39.710852,-84.171056,,,,,0
10649,649,FAR HILLS AV @ HADLEY AV,Far Hills Av & E Hadley Av,39.712278,-84.171234,,,,,0
10651,651,FAR HILLS AV @ WILTSHIRE BLVD,,39.714163,-84.171604,,,,,0
10653,653,FAR HILLS AV @ ABERDEEN AV,,39.715894,-84.171795,,,,,0
10655,655,FAR HILLS AV @ LONSDALE AV,,39.717905,-84.172062,,,,,0
10656,656,FAR HILLS AV @ GREENMONT BLVD,,39.718773,-84.17221,,,,,0
10658,658,FAR HILLS AV @ HARMAN AV,FAR HILLS AVE & HARMAN AVE,39.720928,-84.172526,,,,,0
10660,660,FAR HILLS AV @ WISTERIA DR,,39.723243,-84.173025,,,,,0
10661,661,FAR HILLS AV @ PATTERSON RD,,39.725286,-84.1737,,,,,0
10662,662,FAR HILLS AV @ HARMAN AV,,39.726904,-84.176161,,,,,0
10663,663,FAR HILLS @ E THRUSTON BLVD,,39.727807,-84.17843,,,,,0
10665,665,OAKWOOD AV @ RIDGEWOOD AV,,39.73026,-84.179453,,,,,0
10666,666,OAKWOOD AV @ SCHANTZ AV,,39.731203,-84.179713,,,,,0
10668,668,OAKWOOD AV @ IRVING AV,OAKWOOD AVE & BROWN ST,39.733281,-84.180161,,,,,0
10671,671,BROWN ST @ CALDWELL ST,,39.737839,-84.181473,,,,,0
10672,672,BROWN ST @ L ST,,39.739048,-84.181587,,,,,0
10678,678,BROWN ST @ WYOMING ST,,39.745032,-84.182819,,,,,0
10680,680,WARREN ST @ APPLE ST,,39.747365,-84.183861,,,,,0
10682,682,WARREN ST @ BURNS AV,,39.748955,-84.185502,,,,,0
10684,684,WARREN ST @ 220 WARREN ST,,39.75066,-84.187206,,,,,0
10686,686,E 1ST ST @ WEBSTER ST,Hwy 4 & E 1st St,39.763902,-84.182415,,,,,0
10687,687,E 1ST ST @ TAYLOR ST,Hwy 4 & Taylor St,39.764387,-84.179448,,,,,0
10688,688,E 1ST ST @ MEIGS ST,Hwy 4 & Baltimore And Ohio Railroad,39.764459,-84.178659,,,,,0
10690,690,N KEOWEE ST @ OTTAWA ST,,39.766716,-84.17671,,,,,0
10693,693,VALLEY ST @ TROY ST,,39.770263,-84.175178,,,,,0
10694,694,VALLEY ST @ GRANT ST,,39.772468,-84.172103,,,,,0
10695,695,VALLEY ST @ AIR ST,,39.773188,-84.171098,,,,,0
10696,696,VALLEY ST @ CHILDRENS PLZ,,39.774295,-84.169564,,,,,0
10698,698,VALLEY ST @ RITA ST,,39.77628,-84.167192,,,,,0
10699,699,VALLEY ST @ STAPELTON CT,,39.7779,-84.165299,,,,,0
10701,701,VALLEY ST @ STANLEY AV,,39.779856,-84.163049,,,,,0
10702,702,VALLEY PIKE @ STANVIEW AV,,39.780498,-84.161862,,,,,0
10703,703,VALLEY PIKE @ BELLFONTAINE RD,,39.781583,-84.159722,,,,,0
10705,705,BICKMORE AV @ PAW PAW ST,,39.782252,-84.159122,,,,,0
10707,707,BRANDT & BICKMORE,,39.783208,-84.161491,,,,,0
10708,708,BRANDT ST @ BELLFONTAINE RD,,39.78274,-84.162183,,,,,0
10709,709,BRANDT ST @ STEGMAN AV,,39.781976,-84.16267,,,,,0
10710,710,BRANDT ST @ STANLEY AV,,39.781008,-84.163289,,,,,0
10711,711,LEO ST @ STANLEY AV,,39.781745,-84.165081,,,,,0
10713,713,LEO ST @ BROXEY,,39.781981,-84.167235,,,,,0
10714,714,LEO ST @ BALTIMORE ST,,39.782134,-84.170361,,,,,0
10716,716,TROY ST @ LEO ST,,39.781993,-84.173985,,,,,0
10717,717,TROY ST @ LEONHARD ST,,39.780166,-84.174159,,,,,0
10718,718,TROY ST @ EDMUND ST,,39.778599,-84.174295,,,,,0
10719,719,TROY ST @ RAY ST,,39.777298,-84.174481,,,,,0
10721,721,TROY ST @ CHAPEL ST,,39.775005,-84.174836,,,,,0
10723,723,TROY ST @ DELL ST,,39.772435,-84.17528,,,,,0
10724,724,TROY ST @ VALLEY ST,,39.771103,-84.175461,,,,,0
10725,725,VALLEY ST @ KEOWEE ST,Hwy 4 & Ohio St,39.769574,-84.176499,,,,,0
10727,727,KEOWEE ST @ PITT ST,,39.767121,-84.177615,,,,,0
10728,728,E MONUMENT AV @ MEIGS ST,,39.766138,-84.179788,,,,,0
10730,730,SHROYER RD @ LEXOW ST,,39.722653,-84.160914,,,,,0
10732,732,SHROYER RD @ GAINSBOROUGH RD,,39.720615,-84.161096,,,,,0
10734,734,SHROYER RD @ LONSDALE AV,,39.71748,-84.161467,,,,,0
10736,736,SHROYER RD @ ABERDEEN AV,,39.715648,-84.161578,,,,,0
10738,738,SHROYER RD @ WILTSHIRE BLVD,,39.713834,-84.161714,,,,,0
10740,740,SHROYER RD @ E HADLEY AV,,39.711981,-84.161837,,,,,0
10742,742,SHROYER RD @ E PEACH ORCHARD AV,,39.710236,-84.161927,,,,,0
10744,744,SHROYER RD @ ORCHARD DR,,39.708445,-84.162119,,,,,0
10745,745,SHROYER RD @ WONDERLY AV,,39.706987,-84.162217,,,,,0
10748,748,SHROYER RD @ CUSHING AV,,39.702022,-84.162578,,,,,0
10750,750,SHROYER RD @ 3301 SHROYER RD,,39.699,-84.162783,,,,,0
10793,793,SHROYER RD @ ISAAC PRUGH WAY,,39.698951,-84.162652,,,,,0
10794,794,SHROYER RD @ CUSHING AV,,39.701124,-84.162482,,,,,0
10795,795,SHROYER RD @ LEWISTON RD,,39.702732,-84.162342,,,,,0
10796,796,SHROYER RD @ DOROTHY LN,,39.703786,-84.162264,,,,,0
10798,798,SHROYER RD @ BROAD BLVD,SHROYER RD & CLARANNA AVE,39.706711,-84.161925,,,,,0
10799,799,SHROYER RD @ ORCHARD DR,SHROYER RD & WONDERLY AVE,39.708264,-84.161809,,,,,0
10801,801,SHROYER RD @ PEACH ORCHARD DR,SHROYER RD & E PEACH ORCHARD AVE,39.709933,-84.161729,,,,,0
10803,803,SHROYER RD @ E HADLEY AV,SHROYER RD & E HADLEY AVE,39.711789,-84.161602,,,,,0
10806,806,SHROYER RD @ TELFORD AV,SHROYER RD & TELFORD AVE,39.714502,-84.161394,,,,,0
10807,807,SHROYER RD @ ABERDEEN AV,SHROYER RD & ABERDEEN AVE,39.715502,-84.161348,,,,,0
10809,809,SHROYER RD @ LONSDALE AV,SHROYER RD & LONSDALE AVE,39.717269,-84.161244,,,,,0
10811,811,SHROYER RD @ GAINSBOROUGH RD,,39.720169,-84.160989,,,,,0
10813,813,SHROYER RD @ LEXOW AV,,39.722743,-84.160868,,,,,0
10814,814,SHROYER RD @ PATTERSON RD,,39.724297,-84.160676,,,,,0
10815,815,SHROYER RD @ ROY AV,,39.725836,-84.160565,,,,,0
10816,816,SHROYER RD @ KREBS AV,,39.72813,-84.160424,,,,,0
10817,817,SHROYER RD @ SHELBY AV,,39.730032,-84.160306,,,,,0
10818,818,WINDEN AV @ IRVING AV,,39.732237,-84.160869,,,,,0
10819,819,WASHINGTON ST @ S LUDLOW ST,,39.752442,-84.1915,,,,,0
10822,822,S EDWIN C MOSES BLVD @ U.S. 35 OVER,Miami Blvd & Us 35,39.749001,-84.198924,,,,,0
10824,824,ELIZABETH PLACE,,39.74718,-84.199726,,,,,0
10829,829,CAMPBELL ST @ HOMESTEAD AV,,39.743926,-84.206626,,,,,0
10831,831,CAMPBELL ST @ STEWART ST,Campbell St & Galloway St,39.74163,-84.206564,,,,,0
10833,833,W STEWART ST @ WILDWOOD AV,W Stewart St & Wildwood Av,39.741921,-84.209897,,,,,0
10835,835,W STEWART ST @ WISCONSIN BLVD,,39.741877,-84.212237,,,,,0
10837,837,W STEWART ST @ S BROADWAY ST,W Stewart St & S Broadway St,39.741896,-84.215984,,,,,0
10839,839,W STEWART ST @ EUCLID AV,W Stewart St & S Summit St,39.741882,-84.219846,,,,,0
10841,841,DANNER AV @ TAMPA AV,Danner Av & Tampa Av,39.740184,-84.222304,,,,,0
10844,844,MIAMI CHAPEL RD @ EUCLID AV,,39.737815,-84.21961,,,,,0
10845,845,MIAMI CHAPEL RD @ 1366 MIAMI CHA,,39.737818,-84.217557,,,,,0
10846,846,MIAMI CHAPEL RD @ S BROADWAY ST,,39.737843,-84.215833,,,,,0
10847,847,MIAMI CHAPEL RD @ ALWILDY AV,,39.737853,-84.213339,,,,,0
10849,849,MIAMI CHAPEL RD @ SPECIALTY,Miami Chapel Rd & Campbell St,39.738121,-84.2087,,,,,0
10852,852,CINCINNATI ST @ BOLANDER AV,Cincinnati St & Decatur Av,39.741983,-84.20235,,,,,0
10854,854,CINCINNATI ST @ STEWART ST,Cincinnati St & W Stewart St,39.74017,-84.203559,,,,,0
10856,856,MIAMI CHAPEL RD @ CAMPBELL ST,,39.738073,-84.206548,,,,,0
10860,860,CAMPBELL ST @ 120 CAMPBELL ST,,39.744357,-84.206567,,,,,0
10862,862,ALBANY ST @ CINCINNATI ST,,39.746001,-84.201296,,,,,0
10867,867,WASHINGTON ST @ LONGWORTH ST,,39.751269,-84.195976,,,,,0
10869,869,WASHINGTON ST @ LUDLOW ST,,39.752213,-84.191905,,,,,0
10871,871,CINCINNATI ST @ BOLANDER AV,CINCINNATI ST & BOLANDER AVE,39.741674,-84.202122,,,,,0
10875,875,RIVERVIEW AV @ SALEM AV,,39.761856,-84.205716,,,,,0
10876,876,RIVERVIEW AV @ RIVERVIEW TER,,39.76087,-84.20738,,,,,0
10877,877,RIVERVIEW AV @ MIDDLE ST,W Riverview Av & Riverview Terr,39.760769,-84.209534,,,,,0
10879,879,RIVERVIEW AV @ MEREDITH ST,,39.761157,-84.212369,,,,,0
10880,880,RIVERVIEW AV @ BROADWAY,W Riverview Av & N Broadway St,39.761735,-84.214801,,,,,0
10881,881,RIVERVIEW AV @ FERGUSON AV,W Riverview Av & N Broadway St,39.762251,-84.216721,,,,,0
10882,882,RIVERVIEW AV @ N PAUL L. DUNBAR,W Riverview Av & N Summit St,39.762721,-84.219113,,,,,0
10883,883,RIVERVIEW AV @ N EUCLID AV,W Riverview Av & Saint Agnes Av,39.763039,-84.221611,,,,,0
10884,884,RIVERVIEW AV @ CATALPA DR,,39.763234,-84.224186,,,,,0
10885,885,RIVERVIEW AV @ ROSEDALE DR,,39.763343,-84.226373,,,,,0
10887,887,RIVERVIEW AV @ EVERETT DR,W Riverview Av & Vernon Dr,39.765339,-84.230615,,,,,0
10888,888,RIVERVIEW AV @ WAWONA RD,W Riverview Av & Wawona Rd,39.765944,-84.232182,,,,,0
10889,889,RIVERVIEW AV @ PHILADELPHIA DR,,39.766822,-84.234119,,,,,0
10890,890,PHILADELPHIA DR @ WAWONA RD,,39.768029,-84.234232,,,,,0
10891,891,OXFORD AV @ PHILADELPHIA DR,,39.769186,-84.234686,,,,,0
10892,892,OXFORD AV @ BRIDGE ST,,39.769304,-84.236504,,,,,0
10893,893,OXFORD AV @ TENNYSON AV,,39.770073,-84.238004,,,,,0
10894,894,TENNYSON AV @ PRINCETON DR,Tennyson Av & Princeton Dr,39.772361,-84.237898,,,,,0
10896,896,KIPLING DR @ PRINCETON DR,,39.772905,-84.240701,,,,,0
10898,898,KIPLING DR @ EARLHAM DR,Kipling Dr & Earlham Dr,39.774515,-84.242333,,,,,0
10899,899,KIPLING DR @ CORNELL DR,,39.7762,-84.242639,,,,,0
10900,900,KIPLING DR @ STANFORD PL,Kipling Dr & Harvard Blvd,39.777969,-84.242353,,,,,0
10901,901,KIPLING DR @ HARVARD BLVD,Kipling Dr & Stanford Pl,39.779271,-84.242556,,,,,0
10902,902,KIPLING DR @ OTTERBEIN AV,Kipling Dr & Otterbein Av,39.78094,-84.242372,,,,,0
10911,911,N GETTYSBURG AV @ GENESEE AV,N Gettysburg Av & Genesee Av,39.784922,-84.253586,,,,,0
10912,912,N GETTYSBURG AV @ PRESCOTT AV,,39.786713,-84.253692,,,,,0
10924,924,ARLENE AV @ COPELAND AV,,39.794503,-84.262468,,,,,0
10927,927,ARLENE AV @ HILLCREST AV,,39.790666,-84.262426,,,,,0
10928,928,ARLENE AV @ ST JAMES AV,,39.78902,-84.262364,,,,,0
10929,929,ARLENE AV @ PRESCOTT AV,,39.78658,-84.26234,,,,,0
10930,930,ARLENE AV @ GENESEE AV,,39.785014,-84.262252,,,,,0
10931,931,ARLENE AV @ KINGS HWY,Arlene Av & Forsythe Av,39.782669,-84.262216,,,,,0
10933,933,BLUEBERRY AV @ PEACH TREE AV,Blueberry Av & Arlene Av,39.781395,-84.261187,,,,,0
10934,934,BLUEBERRY AV @ ENGLAND AV,Blueberry Av & England Av,39.781416,-84.259161,,,,,0
10935,935,ENGLAND AV @ FORSYTHE AV,England Av & Kings Hwy,39.78321,-84.258954,,,,,0
10936,936,ENGLAND AV @ GENESEE AV,England Av & Queens Av,39.784539,-84.258934,,,,,0
10937,937,GENESEE AV @ 4450 GENESEE AV,Genesee Av & N Gettysburg Av,39.784819,-84.257226,,,,,0
10938,938,GENESEE AV @ N GETTYSBURG AV,Genesee Av & England Av,39.784832,-84.253904,,,,,0
10939,939,KINGS HWY @ GETTYSBURG,Kings Hwy & Roland Cir,39.783237,-84.252651,,,,,0
10942,942,KINGS HWY @ ROLAND CIR,Kings Hwy & Fairport Av,39.783281,-84.246902,,,,,0
10944,944,KINGS HWY @ KIPLING DR,Kings Hwy & Kipling Dr,39.78334,-84.242908,,,,,0
10948,948,KIPLING DR @ HARVARD BLVD,,39.779527,-84.242761,,,,,0
10949,949,KIPLING DR @ STANFORD PL,,39.778126,-84.242636,,,,,0
10950,950,KIPLING @ CORNELL (NEARSIDE),,39.776384,-84.242723,,,,,0
10951,951,KIPLING DR @ EARLHAM DR,,39.774711,-84.242574,,,,,0
10953,953,KIPLING DR @ PRINCETON DR,Kipling Dr & Unnamed,39.772821,-84.240856,,,,,0
10955,955,PRINCETON DR @ TENNYSON AV,Princeton Dr & Tennyson Av,39.77237,-84.238181,,,,,0
10956,956,OXFORD AV @ TENNYSON AV,,39.769722,-84.237885,,,,,0
10957,957,OXFORD AV @ BRIDGE ST,Oxford Av & Bridge St,39.769133,-84.23656,,,,,0
10958,958,PHILADELPHIA DR @ LEXINGTON AV,,39.768522,-84.234393,,,,,0
10959,959,PHILADELPHIA DR @ RIVERVIEW AV,,39.767264,-84.234357,,,,,0
10960,960,RIVERVIEW AV @ WAWONA RD,,39.765897,-84.232392,,,,,0
10961,961,RIVERVIEW AV @ EVERETT DR,,39.765229,-84.230715,,,,,0
10962,962,RIVERVIEW AV @ VERNON DR,,39.764489,-84.229303,,,,,0
10963,963,RIVERVIEW AV @ ROSEDALE DR,,39.763338,-84.226628,,,,,0
10964,964,RIVERVIEW AV @ CATALPA DR,W Riverview Av & Catalpa Dr,39.76308,-84.224391,,,,,0
10965,965,RIVERVIEW AV @ EUCLID AV,,39.762986,-84.221994,,,,,0
10966,966,RIVERVIEW AV @ N PAUL LAWRENCE D,,39.762487,-84.218887,,,,,0
10967,967,RIVERVIEW AV @ FERGUSON AV,,39.762205,-84.217029,,,,,0
10969,969,RIVERVIEW AV @ MEREDITH ST,,39.761133,-84.212741,,,,,0
10972,972,RIVERVIEW AV @ EDWIN C MOSES BLV,,39.761004,-84.206828,,,,,0
10974,974,W 3RD ST @ LAWNCREST AV,,39.74646,-84.298751,,,,,0
10975,975,W 3RD ST @ HOLLER RD,,39.746458,-84.300807,,,,,0
10976,976,W 3RD ST @ PAIGE AV,,39.746407,-84.306198,,,,,0
10977,977,W 3RD ST @ 7465 W 3RD ST,Us 35 & Unnamed,39.746247,-84.318615,,,,,0
10978,978,W 3RD ST @ SNYDER RD,,39.746163,-84.330412,,,,,0
10979,979,W 3RD ST @ LUTHERAN CHURCH RD,,39.746014,-84.348086,,,,,0
10980,980,W 3RD ST @ VOYAGER VILLAGE,,39.745973,-84.354554,,,,,0
10981,981,W 3RD ST @ DIAMOND MILL RD,,39.745875,-84.366221,,,,,0
10982,982,W 3RD ST @ 10241 W 3RD ST,,39.745878,-84.370897,,,,,0
10983,983,E MAIN ST @ HEPNER AV,,39.745768,-84.38014,,,,,0
10984,984,E MAIN ST @ BRUMBAUGH AV,,39.745738,-84.383022,,,,,0
10985,985,E MAIN ST @ N CHURCH ST,,39.745714,-84.385075,,,,,0
10986,986,W MAIN ST @ GLORIA AV,,39.745709,-84.38866,,,,,0
10987,987,W MAIN ST @ MARILYN AV,,39.745673,-84.391874,,,,,0
10989,989,W MAIN ST @ MILESTONE PK,,39.745524,-84.403275,,,,,0
10990,990,W MAIN ST @ FULS RD,,39.745541,-84.404682,,,,,0
10991,991,W MAIN ST @ 1135 W MAIN ST,,39.745528,-84.407519,,,,,0
10992,992,W MAIN ST @ 1563 W MAIN ST,,39.745397,-84.414649,,,,,0
10993,993,W MAIN ST @ 1789 W MAIN ST,,39.745394,-84.418655,,,,,0
10994,994,W MAIN ST @ SWANSON ST,,39.745372,-84.420784,,,,,0
10995,995,W MAIN ST @ N JOHNSVILLE BROOKVL,,39.745353,-84.423202,,,,,0
10996,996,W MAIN ST @ 1886 SWANSON ST,W Main St & Swanson Dr,39.745197,-84.421055,,,,,0
10997,997,W MAIN ST @ BECHER ST,Us 35 & Becher St,39.74523,-84.418747,,,,,0
10998,998,W MAIN ST @ ASSEMBLY OF GOD CHUR,W Main St & Unnamed,39.745277,-84.414897,,,,,0
11000,1000,W MAIN ST @ FULS RD,Us 35 & N Fuls Rd,39.74533,-84.405171,,,,,0
11001,1001,W MAIN ST @ 900 W MAIN ST,,39.745418,-84.402392,,,,,0
11002,1002,W MAIN ST @ 450 W MAIN ST,,39.745478,-84.394045,,,,,0
11004,1004,W MAIN ST @ GLENADA CT,,39.745582,-84.388701,,,,,0
11005,1005,E MAIN ST @ CHURCH ST,,39.745594,-84.385383,,,,,0
11006,1006,E MAIN ST @ BRUMBAUGH LN,,39.74562,-84.382648,,,,,0
11007,1007,E MAIN ST @ BRONWOOD ST,,39.745634,-84.379707,,,,,0
11008,1008,STATE RT 35 @ 10240 US 35,,39.745719,-84.371024,,,,,0
11009,1009,STATE RT 35 @ DIAMOND MILL RD,,39.745716,-84.366756,,,,,0
11010,1010,W 3RD ST @ VOYAGER BLVD,,39.745804,-84.354092,,,,,0
11011,1011,W 3RD ST @ LUTHERN CHURCH RD,,39.745884,-84.347729,,,,,0
11012,1012,W 3RD ST @ SNYDER RD,,39.746061,-84.330035,,,,,0
11013,1013,W 3RD ST @ 7500 W 3RD ST,Us 35 & W 3rd St,39.746094,-84.319615,,,,,0
11014,1014,W 3RD ST @ S UNION RD,,39.746266,-84.308488,,,,,0
11015,1015,W 3RD ST @ PAIGE AV,,39.746237,-84.305851,,,,,0
11016,1016,W 3RD ST @ BRICKER AV,Us 35 & Bricker Av,39.746246,-84.300834,,,,,0
11018,1018,S MAIN ST @ RIVER PK DR,,39.738675,-84.186208,,,,,0
11019,1019,S MAIN ST @ CALDWELL ST,,39.73715,-84.185823,,,,,0
11020,1020,S MAIN ST @ STONEMILL RD,,39.735528,-84.185345,,,,,0
11022,1022,FAR HILLS AV @ W SCHANTZ AV,FAR HILLS AVE & E SCHANTZ AVE,39.73094,-84.18243,,,,,0
11024,1024,W SCHANTZ AV @ WAVING WILLOW DR,,39.727873,-84.191595,,,,,0
11025,1025,W SCHANTZ AV @ WILLOWGROVE AV,W Schantz Av & Maysfield Rd,39.725196,-84.194184,,,,,0
11044,1044,W DOROTHY LN @ FAIRWAY DR,,39.706874,-84.191175,,,,,0
11045,1045,SOUTHERN BLVD @ BELVOIR AV,,39.705284,-84.188006,,,,,0
11046,1046,SOUTHERN BLVD @ COTTONWOOD RD,,39.703562,-84.188758,,,,,0
11047,1047,SOUTHERN BLVD @ LAURELWOOD RD,,39.701171,-84.189696,,,,,0
11048,1048,SOUTHERN BLVD @ 3535 SOUTHERN BL,,39.696566,-84.191588,,,,,0
11050,1050,SOUTHERN BLVD @ LAURELWOOD RD,,39.700842,-84.18973,,,,,0
11051,1051,SOUTHERN BLVD @ COTTONWOOD RD,,39.703122,-84.188891,,,,,0
11052,1052,SOUTHERN BLVD @ BELVOIR AV,,39.704777,-84.188111,,,,,0
11053,1053,W DOROTHY LN @ BERKLEY ST,,39.706971,-84.190704,,,,,0
11055,1055,W DOROTHY LN @ HILTON DR,,39.707711,-84.194522,,,,,0
11072,1072,S PATTERSON BLVD @ W SCHANTZ RD,S PATTERSON BLVD & HERITAGE POINT DR,39.72435,-84.196369,,,,,0
